drug_id,active_ingredients,group_related,num_act_ingr
1132_train,"CALCIUM ÉLÉMENT,  CARBONATE DE CALCIUM,  RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ,  RISÉDRONATE MONOSODIQUE ANHYDRE,  CHOLÉCALCIFÉROL",Antihipertensivos y Cardiovasculares,5
1133_test,"MALATE DE PIZOTIFÈNE,  PIZOTIFÈNE BASE",Antihipertensivos y Cardiovasculares,2
1133_train,MALÉATE DE TRIMÉBUTINE,Antihipertensivos y Cardiovasculares,1
1134_test,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
1134_train,PHOLCODINE,Antidepresivos y Psicotrópicos,1
1135_test,ATÉNOLOL,Antivirales,1
1135_train,"PÉRINDOPRIL,  PÉRINDOPRIL ARGININE",Antihipertensivos y Cardiovasculares,2
1136_test,"AMOXICILLINE ANHYDRE,  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,2
1136_train,"SAXAGLIPTINE,  CHLORHYDRATE DE METFORMINE,  CHLORHYDRATE DE SAXAGLIPTINE",Antihipertensivos y Cardiovasculares,3
1137_test,"LISINOPRIL DIHYDRATÉ,  HYDROCHLOROTHIAZIDE,  LISINOPRIL ANHYDRE",Antihipertensivos y Cardiovasculares,3
1137_train,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
1138_test,"METFORMINE BASE,  CHLORHYDRATE DE METFORMINE",Antidiabéticos,2
1138_train,"ESCITALOPRAM,  OXALATE D'ESCITALOPRAM",Antiinflamatorios y Analgésicos,2
1139_test,RISÉDRONATE MONOSODIQUE ANHYDRE,Antihipertensivos y Cardiovasculares,1
1139_train,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
114_test,"AMOXICILLINE ANHYDRE,  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,2
114_train,"HYDROCHLOROTHIAZIDE,  VALSARTAN",Antihipertensivos y Cardiovasculares,2
1140_test,"HYDROCHLOROTHIAZIDE,  VALSARTAN",Antihipertensivos y Cardiovasculares,2
1140_train,"GLUCOSE MONOHYDRATÉ,  GLUCOSE ANHYDRE",Antidiabéticos,2
1141_test,ÉRYTHROMYCINE,Antibióticos y Antimicrobianos,1
1141_train,FENTANYL,Antiinflamatorios y Analgésicos,1
1142_test,"ALGINATE DE SODIUM,  BICARBONATE DE SODIUM",Antivirales,2
1142_train,"CHLORHYDRATE DE QUINAPRIL,  HYDROCHLOROTHIAZIDE,  QUINAPRIL BASE",Antihipertensivos y Cardiovasculares,3
1143_test,CLARITHROMYCINE,Inmunosupresores y Moduladores del Sistema Inmune,1
1143_train,CHLORHYDRATE DE LERCANIDIPINE,Antihipertensivos y Cardiovasculares,1
1144_test,TRIFLURIDINE,Antiinflamatorios y Analgésicos,1
1144_train,NORFLOXACINE,Antibióticos y Antimicrobianos,1
1145_test,"GLUCOSE MONOHYDRATÉ,  GLUCOSE ANHYDRE",Antidiabéticos,2
1145_train,"BROMHYDRATE DE GALANTAMINE,  GALANTAMINE BASE",Antiinflamatorios y Analgésicos,2
1146_test,VALSARTAN,Antihipertensivos y Cardiovasculares,1
1146_train,"RILMÉNIDINE,  DIHYDROGÉNOPHOSPHATE DE RILMÉNIDINE",Otras,2
1147_test,GLICLAZIDE,Antidiabéticos,1
1147_train,"DOXYCYCLINE MONOHYDRATÉE,  DOXYCYCLINE BASE",Antibióticos y Antimicrobianos,2
1148_test,"ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ,  ÉSOMÉPRAZOLE",Antiinflamatorios y Analgésicos,2
1148_train,ALLOPURINOL,Otras,1
1149_test,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
1149_train,LOSARTAN POTASSIQUE,Antihipertensivos y Cardiovasculares,1
115_test,LOSARTAN POTASSIQUE,Antihipertensivos y Cardiovasculares,1
115_train,FLURBIPROFÈNE,Antiinflamatorios y Analgésicos,1
1150_test,CHLORHYDRATE DE CLOMIPRAMINE,Antidepresivos y Psicotrópicos,1
1150_train,BACLOFÈNE,Otras,1
1151_test,FINASTÉRIDE,Otras,1
1151_train,"DOXYCYCLINE BASE,  HYCLATE DE DOXYXYCLINE",Antibióticos y Antimicrobianos,2
1152_test,"CONCENTRAT DE VITAMINE A SYNTHÉTIQUE,  FORME HUILEUSE,  RÉTINOL",Inmunosupresores y Moduladores del Sistema Inmune,3
1152_train,"OXYCODONE,  CHLORHYDRATE D'OXYCODONE",Antiinflamatorios y Analgésicos,2
1153_test,"PÉRINDOPRIL,  PÉRINDOPRIL TERT-BUTYLAMINE",Antihipertensivos y Cardiovasculares,2
1153_train,"BUSÉRÉLINE (ACÉTATE DE),  BUSÉRÉLINE",Antidepresivos y Psicotrópicos,2
1154_test,"SERTRALINE BASE,  CHLORHYDRATE DE SERTRALINE",Antidepresivos y Psicotrópicos,2
1154_train,THÉOPHYLLINE,Antidepresivos y Psicotrópicos,1
1155_test,GLIBENCLAMIDE,Antidiabéticos,1
1155_train,"HYDROCHLOROTHIAZIDE,  LOSARTAN POTASSIQUE",Antihipertensivos y Cardiovasculares,2
1156_test,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
1156_train,LORAZÉPAM,Antidepresivos y Psicotrópicos,1
1157_test,"NARATRIPTAN,  CHLORHYDRATE DE NARATRIPTAN",Antiinflamatorios y Analgésicos,2
1157_train,MANIDIPINE (DICHLORHYDRATE DE),Antihipertensivos y Cardiovasculares,1
1158_test,"PANTOPRAZOLE,  PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ",Otras,2
1158_train,"AMOXICILLINE BASE,  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,2
1159_test,"CHLORHYDRATE DE METFORMINE,  METFORMINE BASE",Antidiabéticos,2
1159_train,"CHLORHYDRATE DE METFORMINE,  METFORMINE BASE",Antidiabéticos,2
116_test,ACIDE TRANEXAMIQUE,Antiinflamatorios y Analgésicos,1
116_train,"CLOPIDOGREL (CHLORHYDRATE DE),  CLOPIDOGREL BASE",Anticonvulsivos y Antiepilépticos,2
1160_test,CHLORHYDRATE DE BÉTAXOLOL,Antihipertensivos y Cardiovasculares,1
1160_train,"CARPIPRAMINE BASE,  CARPIPRAMINE (DICHLORHYDRATE DE)",Antidepresivos y Psicotrópicos,2
1161_test,"POTASSIUM (CHLORURE DE),  GLUCOSE MONOHYDRATÉ,  GLUCOSE ANHYDRE,  SODIUM (CHLORURE DE)",Antidiabéticos,4
1161_train,PRAVASTATINE SODIQUE,Antihipertensivos y Cardiovasculares,1
1162_test,"INDAPAMIDE,  PÉRINDOPRIL ARGININE,  PÉRINDOPRIL",Antiinflamatorios y Analgésicos,3
1162_train,"CLOPIDOGREL BASE,  CLOPIDOGREL (HYDROGÉNOSULFATE DE)",Anticonvulsivos y Antiepilépticos,2
1163_test,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
1163_train,CHLORHYDRATE DE VÉRAPAMIL,Otras,1
1164_test,"CHLORHYDRATE DE QUINAPRIL,  QUINAPRIL BASE",Antihipertensivos y Cardiovasculares,2
1164_train,ACIDE FUSIDIQUE,Antiinflamatorios y Analgésicos,1
1165_test,"ESCITALOPRAM,  OXALATE D'ESCITALOPRAM",Antiinflamatorios y Analgésicos,2
1165_train,FUSIDIQUE (ACIDE),Antihistamínicos y Descongestionantes,1
1166_test,ANASTROZOLE,Antihipertensivos y Cardiovasculares,1
1166_train,"BROMHYDRATE D'ÉLÉTRIPTAN,  ÉLÉTRIPTAN",Antiinflamatorios y Analgésicos,2
1167_test,"CALCIUM ÉLÉMENT,  CARBONATE DE CALCIUM",Antihipertensivos y Cardiovasculares,2
1167_train,"AMOXICILLINE ANHYDRE,  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,2
1168_test,ZOLMITRIPTAN,Antiinflamatorios y Analgésicos,1
1168_train,MOXONIDINE,Antihipertensivos y Cardiovasculares,1
1169_test,EXÉNATIDE,Antivirales,1
1169_train,"INDINAVIR BASE,  INDINAVIR (SULFATE D')",Otras,2
117_test,NITRATE D'ÉCONAZOLE,Otras,1
117_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
1170_test,"IODE,  IOMÉPROL",Otras,2
1170_train,CANDÉSARTAN CILEXÉTIL,Otras,1
1171_test,"CÉFÉPIME,  CÉFÉPIME (DICHLORHYDRATE DE) MONOHYDRATÉ",Antibióticos y Antimicrobianos,2
1171_train,"OXALATE D'ESCITALOPRAM,  ESCITALOPRAM",Antiinflamatorios y Analgésicos,2
1172_test,"CHLORHYDRATE DE BUPRÉNORPHINE,  BUPRÉNORPHINE",Antidepresivos y Psicotrópicos,2
1172_train,"IOPAMIDOL,  IODE",Antivirales,2
1173_test,MOLSIDOMINE,Antidepresivos y Psicotrópicos,1
1173_train,SPIRONOLACTONE,Antidepresivos y Psicotrópicos,1
1174_test,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
1174_train,"CARBIDOPA ANHYDRE,  ENTACAPONE,  CARBIDOPA MONOHYDRATÉE,  LÉVODOPA",Otras,4
1175_test,"ATORVASTATINE,  ATORVASTATINE CALCIQUE TRIHYDRATÉE",Antidepresivos y Psicotrópicos,2
1175_train,"LOSARTAN POTASSIQUE,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1176_test,"AMOXICILLINE TRIHYDRATÉE,  ACIDE CLAVULANIQUE,  CLAVULANATE DE POTASSIUM,  AMOXICILLINE ANHYDRE",Antiinflamatorios y Analgésicos,4
1176_train,TRÉTINOÏNE,Antihipertensivos y Cardiovasculares,1
1177_test,CHLORHYDRATE DE DILTIAZEM,Antihipertensivos y Cardiovasculares,1
1177_train,FENTANYL,Antiinflamatorios y Analgésicos,1
1178_test,"ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE,  SOUCHE A/SWITZERLAND/9715293/2013 (H3N2) - SOUCHE ANALOGUE (A/SWITZERLAND/9715293/2013,  NIB-88) ,  ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE,  SOUCHE A/CALIFORNIA/7/2009 (H1N1)PDM09 - SOUCHE ANALOGUE (A/CALIFORNIA/7/2009,  X-181) ,  ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE,  SOUCHE B/PHUKET/3073/2013 - SOUCHE ANALOGUE (B/PHUKET/3073/2013,  SOUCHE SAUVAGE) ",Antivirales,9
1178_train,"CLAVULANATE DE POTASSIUM,  AMOXICILLINE BASE,  ACIDE CLAVULANIQUE,  AMOXICILLINE TRIHYDRATÉE",Antiinflamatorios y Analgésicos,4
1179_test,PHÉNOBARBITAL,Antivirales,1
1179_train,PEGVISOMANT,Antivirales,1
118_test,"HYDROCHLOROTHIAZIDE,  TELMISARTAN",Antihipertensivos y Cardiovasculares,2
118_train,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
1180_test,FUMARATE DE BISOPROLOL,Antihipertensivos y Cardiovasculares,1
1180_train,GABAPENTINE,Anticonvulsivos y Antiepilépticos,1
1181_test,"QUÉTIAPINE,  FUMARATE DE QUÉTIAPINE",Otras,2
1181_train,DARBÉPOÉTINE ALFA,Otras,1
1182_test,MOLSIDOMINE,Antidepresivos y Psicotrópicos,1
1182_train,ONDANSÉTRON,Otras,1
1183_test,DIOSMECTITE,Otras,1
1183_train,"LÉVONORGESTREL,  ÉTHINYLESTRADIOL",Otras,2
1184_test,"OXALATE D'ESCITALOPRAM,  ESCITALOPRAM",Antiinflamatorios y Analgésicos,2
1184_train,"VENLAFAXINE,  CHLORHYDRATE DE VENLAFAXINE",Antidepresivos y Psicotrópicos,2
1185_test,"PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ,  PANTOPRAZOLE",Otras,2
1185_train,ACÉTATE DE NOMÉGESTROL,Antiinflamatorios y Analgésicos,1
1186_test,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
1186_train,"ESTRADIOL,  ESTRADIOL HÉMIHYDRATÉ",Hormonas y Moduladores Hormonales,2
1187_test,"GLUCOSE ANHYDRE,  GLUCOSE MONOHYDRATÉ",Antidiabéticos,2
1187_train,"PANTOPRAZOLE,  PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ",Otras,2
1188_test,TINZAPARINE SODIQUE,Otras,1
1188_train,"BÉSILATE D'AMLODIPINE,  AMLODIPINE",Antihipertensivos y Cardiovasculares,2
1189_test,"HYDROCHLOROTHIAZIDE,  FOSINOPRIL SODIQUE",Antibióticos y Antimicrobianos,2
1189_train,"PÉRINDOPRIL TERT-BUTYLAMINE,  PÉRINDOPRIL",Antihipertensivos y Cardiovasculares,2
119_test,CHLORHYDRATE D'HYDROXYZINE,Otras,1
119_train,ZOLMITRIPTAN,Antiinflamatorios y Analgésicos,1
1190_test,SOMATROPINE,Otras,1
1190_train,CLARITHROMYCINE,Inmunosupresores y Moduladores del Sistema Inmune,1
1191_test,"DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ,  PRAMIPEXOLE BASE",Antibióticos y Antimicrobianos,2
1191_train,"HYDROCHLOROTHIAZIDE,  LOSARTAN POTASSIQUE",Antihipertensivos y Cardiovasculares,2
1192_test,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
1192_train,ÉPLÉRÉNONE,Otras,1
1193_test,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
1193_train,GLIBENCLAMIDE,Antidiabéticos,1
1194_test,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
1194_train,GLICLAZIDE,Antidiabéticos,1
1195_test,FINASTÉRIDE,Otras,1
1195_train,OLANZAPINE,Antidepresivos y Psicotrópicos,1
1196_test,"ATORVASTATINE,  ATORVASTATINE CALCIQUE TRIHYDRATÉE",Antidepresivos y Psicotrópicos,2
1196_train,DOXORUBICINE (CHLORHYDRATE DE),Antibióticos y Antimicrobianos,1
1197_test,"CÉFUROXIME AXÉTIL,  CÉFUROXIME",Antibióticos y Antimicrobianos,2
1197_train,TACROLIMUS MONOHYDRATÉ,Antihipertensivos y Cardiovasculares,1
1198_test,PREDNISONE,Antiinflamatorios y Analgésicos,1
1198_train,MALÉATE DE MÉTHYLERGOMÉTRINE,Otras,1
1199_test,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
1199_train,SULPIRIDE,Antidepresivos y Psicotrópicos,1
12_test,"LISINOPRIL ANHYDRE,  LISINOPRIL DIHYDRATÉ",Antihipertensivos y Cardiovasculares,2
12_train,PRAVASTATINE SODIQUE,Antihipertensivos y Cardiovasculares,1
120_test,PRAVASTATINE SODIQUE,Antihipertensivos y Cardiovasculares,1
120_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
1200_test,"BROMURE DE GLYCOPYRRONIUM,  INDACATÉROL,  GLYCOPYRRONIUM,  MALÉATE D'INDACATÉROL",Antihipertensivos y Cardiovasculares,4
1200_train,"TICARCILLINE BASE,  TICARCILLINE SODIQUE",Otras,2
1201_test,OLANZAPINE,Antidepresivos y Psicotrópicos,1
1201_train,SIMVASTATINE,Otras,1
1202_test,RISPÉRIDONE,Antidepresivos y Psicotrópicos,1
1202_train,"RABÉPRAZOLE SODIQUE,  RABÉPRAZOLE BASE",Otras,2
1203_test,"RABÉPRAZOLE,  RABÉPRAZOLE SODIQUE",Otras,2
1203_train,"LÉVOFLOXACINE HÉMIHYDRATÉE,  LÉVOFLOXACINE",Antiinflamatorios y Analgésicos,2
1204_test,"CHLORHYDRATE DE TERBINAFINE,  TERBINAFINE",Antihipertensivos y Cardiovasculares,2
1204_train,"CÉFADROXIL MONOHYDRATÉ,  CÉFADROXIL",Antibióticos y Antimicrobianos,2
1205_test,"ALENDRONIQUE (ACIDE),  ALENDRONATE MONOSODIQUE TRIHYDRATÉ,  CHOLÉCALCIFÉROL",Antidiabéticos,3
1205_train,"FLUVASTATINE SODIQUE,  FLUVASTATINE BASE",Antihipertensivos y Cardiovasculares,2
1206_test,ATÉNOLOL,Antivirales,1
1206_train,CARVÉDILOL,Antihipertensivos y Cardiovasculares,1
1207_test,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
1207_train,AMISULPRIDE,Antidepresivos y Psicotrópicos,1
1208_test,CHLORHYDRATE DE TRAMADOL,Otras,1
1208_train,RISPÉRIDONE,Antidepresivos y Psicotrópicos,1
1209_test,ATÉNOLOL,Antivirales,1
1209_train,CLARITHROMYCINE,Inmunosupresores y Moduladores del Sistema Inmune,1
121_test,"GLUCOSE ANHYDRE,  GLUCOSE MONOHYDRATÉ",Antidiabéticos,2
121_train,ZOLMITRIPTAN,Antiinflamatorios y Analgésicos,1
1210_test,FUMARATE DE BISOPROLOL,Antihipertensivos y Cardiovasculares,1
1210_train,TIAPROFÉNIQUE (ACIDE),Otras,1
1211_test,"MALÉATE D'ÉNALAPRIL,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1211_train,"IOBITRIDOL,  IODE",Otras,2
1212_test,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
1212_train,MANIDIPINE (DICHLORHYDRATE DE),Antihipertensivos y Cardiovasculares,1
1213_test,"AMOXICILLINE TRIHYDRATÉE,  AMOXICILLINE ANHYDRE",Antihipertensivos y Cardiovasculares,2
1213_train,CANDÉSARTAN CILEXÉTIL,Otras,1
1214_test,"ACIDE CLAVULANIQUE,  AMOXICILLINE SODIQUE,  AMOXICILLINE ANHYDRE,  POTASSIUM (CLAVULANATE DE)",Antiinflamatorios y Analgésicos,4
1214_train,SULPIRIDE,Antidepresivos y Psicotrópicos,1
1215_test,GLIBENCLAMIDE,Antidiabéticos,1
1215_train,GADODIAMIDE,Antivirales,1
1216_test,CANDÉSARTAN CILEXÉTIL,Otras,1
1216_train,"LOSARTAN POTASSIQUE,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1217_test,"PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ,  PANTOPRAZOLE",Otras,2
1217_train,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
1218_test,TESTOSTÉRONE (UNDÉCANOATE DE),Hormonas y Moduladores Hormonales,1
1218_train,OLANZAPINE,Antidepresivos y Psicotrópicos,1
1219_test,GABAPENTINE,Anticonvulsivos y Antiepilépticos,1
1219_train,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
122_test,GLICLAZIDE,Antidiabéticos,1
122_train,"IMIPÉNEM MONOHYDRATÉ,  IMIPÉNEM ANHYDRE,  CILASTATINE ANHYDRE,  CILASTATINE SODIQUE",Hormonas y Moduladores Hormonales,4
1220_test,NITRATE D'ÉCONAZOLE,Otras,1
1220_train,HÉMIFUMARATE DE BISOPROLOL,Antihipertensivos y Cardiovasculares,1
1221_test,"CEFTRIAXONE SODIQUE,  CEFTRIAXONE BASE",Antibióticos y Antimicrobianos,2
1221_train,"ALTIZIDE,  SPIRONOLACTONE",Antidepresivos y Psicotrópicos,2
1222_test,PRAVASTATINE SODIQUE,Antihipertensivos y Cardiovasculares,1
1222_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
1223_test,ÉTANERCEPT,Otras,1
1223_train,CHLORURE DE SODIUM,Antihipertensivos y Cardiovasculares,1
1224_test,"PHOSPHATE DE DEXAMÉTHASONE,  PHOSPHATE SODIQUE DE DEXAMÉTHASONE",Antivirales,2
1224_train,"VALSARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1225_test,"CARBIDOPA MONOHYDRATÉE,  LÉVODOPA,  CARBIDOPA ANHYDRE",Otras,3
1225_train,HÉPARINE SODIQUE,Antihipertensivos y Cardiovasculares,1
1226_test,MORPHINE (SULFATE DE),Antibióticos y Antimicrobianos,1
1226_train,TAZAROTÈNE,Otras,1
1227_test,DIISÉTIONATE D'HEXAMIDINE,Otras,1
1227_train,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
1228_test,"MALÉATE DE TIMOLOL,  CHLORHYDRATE DE DORZOLAMIDE,  TIMOLOL,  DORZOLAMIDE BASE",Antiinflamatorios y Analgésicos,4
1228_train,"CHLORHYDRATE DE ROPINIROLE,  ROPINIROLE",Antihipertensivos y Cardiovasculares,2
1229_test,"CEFTRIAXONE SODIQUE,  CEFTRIAXONE BASE",Antibióticos y Antimicrobianos,2
1229_train,"CHLORHYDRATE DE FLUOXÉTINE,  FLUOXÉTINE BASE",Antiinflamatorios y Analgésicos,2
123_test,SIROLIMUS,Otras,1
123_train,DALTÉPARINE SODIQUE,Otras,1
1230_test,HÉMIFUMARATE DE BISOPROLOL,Antihipertensivos y Cardiovasculares,1
1230_train,FUMARATE DE BISOPROLOL,Antihipertensivos y Cardiovasculares,1
1231_test,MALÉATE D'ÉNALAPRIL,Antihipertensivos y Cardiovasculares,1
1231_train,CHLORHYDRATE DE CÉLIPROLOL,Otras,1
1232_test,VALSARTAN,Antihipertensivos y Cardiovasculares,1
1232_train,BRINZOLAMIDE,Antihipertensivos y Cardiovasculares,1
1233_test,"ATORVASTATINE,  ATORVASTATINE CALCIQUE TRIHYDRATÉE",Antidepresivos y Psicotrópicos,2
1233_train,"MÉMANTINE BASE,  CHLORHYDRATE DE MÉMANTINE",Antihipertensivos y Cardiovasculares,2
1234_test,"AMOXICILLINE TRIHYDRATÉE,  AMOXICILLINE ANHYDRE",Antihipertensivos y Cardiovasculares,2
1234_train,"ENTACAPONE,  CARBIDOPA,  LÉVODOPA",Otras,3
1235_test,"CAPTOPRIL,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1235_train,"PÉRINDOPRIL ARGININE,  PÉRINDOPRIL",Antihipertensivos y Cardiovasculares,2
1236_test,"ACIDE BORIQUE,  BORAX",Otras,2
1236_train,GLUCOSE ANHYDRE,Antidiabéticos,1
1237_test,"AMLODIPINE,  AMLODIPINE (BÉSILATE D')",Antihipertensivos y Cardiovasculares,2
1237_train,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
1238_test,CHLORHYDRATE DE TRAMADOL,Otras,1
1238_train,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
1239_test,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
1239_train,ROXITHROMYCINE,Otras,1
124_test,GLIMÉPIRIDE,Antidiabéticos,1
124_train,"DONÉPÉZIL BASE,  CHLORHYDRATE DE DONÉPÉZIL",Antivirales,2
1240_test,"CHLORHYDRATE DE CIPROFLOXACINE,  CIPROFLOXACINE",Antibióticos y Antimicrobianos,2
1240_train,RÉPAGLINIDE,Otras,1
1241_test,KÉTOCONAZOLE,Antiinflamatorios y Analgésicos,1
1241_train,"CHLORHYDRATE D'ACÉBUTOLOL,  ACÉBUTOLOL BASE",Antihistamínicos y Descongestionantes,2
1242_test,ESTRIOL,Hormonas y Moduladores Hormonales,1
1242_train,"CAPTOPRIL,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1243_test,"STREPTOCOCCUS PNEUMONIAE SÉROTYPE 14 (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 11A (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 9N (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 4 (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 12F (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 9V (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 8 (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 5 (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 23F (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 7F (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 19F (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 17F (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 10A (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 18C (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 20 (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 6B (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 22F (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 33F (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 1 (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 3 (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 19A (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 15B (POLYOSIDES DE),  STREPTOCOCCUS PNEUMONIAE SÉROTYPE 2 (POLYOSIDES DE)",Antihipertensivos y Cardiovasculares,23
1243_train,"TACROLIMUS MONOHYDRATÉ,  TACROLIMUS",Antihipertensivos y Cardiovasculares,2
1244_test,"IODE,  IOMÉPROL",Otras,2
1244_train,"ZOFÉNOPRIL CALCIQUE,  ZOFÉNOPRIL",Otras,2
1245_test,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
1245_train,FINASTÉRIDE,Otras,1
1246_test,TOPIRAMATE,Antihipertensivos y Cardiovasculares,1
1246_train,LATANOPROST,Antihipertensivos y Cardiovasculares,1
1247_test,ZONISAMIDE,Antihipertensivos y Cardiovasculares,1
1247_train,GLIPIZIDE,Antidiabéticos,1
1248_test,"CHLORHYDRATE DE DULOXÉTINE,  DULOXÉTINE",Antiinflamatorios y Analgésicos,2
1248_train,SIMVASTATINE,Otras,1
1249_test,"GLUCOSE MONOHYDRATÉ,  GLUCOSE ANHYDRE",Antidiabéticos,2
1249_train,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
125_test,"OLMÉSARTAN MÉDOXOMIL,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
125_train,TERBUTALINE (SULFATE DE),Antihipertensivos y Cardiovasculares,1
1250_test,"ATORVASTATINE,  ATORVASTATINE CALCIQUE TRIHYDRATÉE",Antidepresivos y Psicotrópicos,2
1250_train,"HYDROCHLOROTHIAZIDE,  OLMÉSARTAN MÉDOXOMIL",Antihipertensivos y Cardiovasculares,2
1251_test,LOSARTAN POTASSIQUE,Antihipertensivos y Cardiovasculares,1
1251_train,"CANDÉSARTAN CILEXÉTIL,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1252_test,"HYDROCHLOROTHIAZIDE,  CANDÉSARTAN CILEXÉTIL",Antihipertensivos y Cardiovasculares,2
1252_train,INTERFÉRON ALFA-2A,Antivirales,1
1253_test,"DIHYDROGÉNOPHOSPHATE DE RILMÉNIDINE,  RILMÉNIDINE",Otras,2
1253_train,"TIMOLOL BASE,  CHLORHYDRATE DE DORZOLAMIDE,  MALÉATE DE TIMOLOL,  DORZOLAMIDE BASE",Antiinflamatorios y Analgésicos,4
1254_test,"CÉFACLOR MONOHYDRATÉ,  CÉFACLOR ANHYDRE",Antibióticos y Antimicrobianos,2
1254_train,"TAMOXIFÈNE (CITRATE DE),  TAMOXIFÈNE BASE",Otras,2
1255_test,CLONAZÉPAM,Antidepresivos y Psicotrópicos,1
1255_train,DICHLORHYDRATE DE BÉTAHISTINE,Antiinflamatorios y Analgésicos,1
1256_test,FLUTAMIDE,Hormonas y Moduladores Hormonales,1
1256_train,"PIROXICAM-BÉTACYCLODEXTRINE (COMPLEXE),  PIROXICAM",Antivirales,2
1257_test,MALÉATE D'ÉNALAPRIL,Antihipertensivos y Cardiovasculares,1
